gene_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
gene-YALI1_A00014g,0.012166446680783144,0.006365433310541357,-0.0011687071384143734,0.004444572700195945,0.007237375751775028,-0.0010489655981017055,-0.009804739701861173,0.00938380933526479,-0.001959842983527803,0.0027947284837732474,0.021432232886363034,0.008391597377252837,-0.0015104080512035702,-0.010884670173370928,-0.017095341458372482,-0.008324186169173317
gene-YALI1_A00019g,0.0033111098345790825,-0.01619793334435381,-0.007931118374926032,0.013536580561714244,0.020083319733903558,-0.001925307106437623,-0.008941860183214656,0.01574452584108777,0.014302390297245145,-0.007611230758575106,0.0200405664400534,0.0025171551327182627,-0.00768487174357592,-0.014266339159070577,-0.011930318940843765,-0.005731520149277365
gene-YALI1_A00032g,-0.0010763043947806632,-7.54010977128651e-05,0.0036452382896275566,0.015151251987564248,0.0023689736006367013,0.016648303708413408,0.007419120953622972,0.01128053241270473,0.007191297166215539,0.009925980535813254,-0.005036549435387598,0.0014651851792917608,-0.01142043480915075,-0.0031671634325822233,0.006407684527068676,-0.008300301545930281
gene-YALI1_A00058g,0.00965225440033711,0.03597421999249625,-0.045806852692646435,-0.004560982225985802,-0.007567009246621268,0.07631904661323202,0.02247604095066452,-0.015563175675193282,0.12717409198764923,-0.01814133000919325,-0.00040130915526845665,-0.028042015377297135,-0.020050670506499273,0.024073687657572063,0.05107886161724473,-0.02083078141481549
gene-YALI1_A00102g,-0.011888769225632046,0.0002582897899818691,-0.003788528394810965,-0.006351738615467927,-0.0015524386363212368,-0.015931072863961858,-0.025553790031484357,-0.020270815389513225,0.003015204833183207,0.0009281625972428263,-0.017299702961466525,-0.0010401568024780451,-0.0006110994173245511,0.003711368705345164,0.004950504971837641,-0.0002350390528166074
gene-YALI1_A00135g,0.01135454920236332,0.005594713479946528,-0.0054317621738435426,0.027797225000574254,-0.004708416256850212,0.009512907579662234,0.016409619896153152,-0.008179938281885799,-0.005699905691930957,-0.009723385312611672,-0.02093130520811687,0.009228029144789965,0.0139597633636985,0.022521151347283243,0.016702850667374997,0.0070477740491651595
gene-YALI1_A00148g,-0.0014965497027210814,0.007698659479084765,0.03049304048620572,-0.06476364828468112,0.01676433140398111,-0.007178603751166458,-0.0501441460362045,-0.027962776489562528,0.04097683585819983,0.006665611113880079,-0.04987239024150281,0.014314902510185785,0.06805198609498013,0.0002248151640411573,-0.02566420725905537,0.036340535526311925
gene-YALI1_A00204g,-0.03507570029061931,0.013832431843465259,-0.008045585820393827,-0.008634571151329554,0.02141908013298305,-0.0196161490095212,0.020516631734285994,-0.0035358170722532647,0.0030238392235393996,-0.0053992165557593215,-0.01224655239637055,-0.006868975667063838,0.023771679221307625,0.10347933318310014,0.02053345258901954,-0.0374285402265243
gene-YALI1_A00241g,0.00281710180195607,0.004487324185662945,0.021355439842480513,-0.0013929444857474983,0.008602367581862924,0.004036729354958778,1.8747058943731642e-05,-0.00016544212717902517,-0.0020843335857001002,0.006523855176448313,0.0006567342052914178,-0.001257660502975937,0.013445413825453915,0.008374102309730602,-0.008101628640725079,-0.001675419089819124
gene-YALI1_A00252g,0.008776644859926578,-0.00876147453899167,-0.0015566452062189503,0.00873536644907616,0.008966124098649664,0.005791470091704236,0.0009247372452988718,0.004937108731063039,0.010311099173286115,0.0038493131830269578,-0.001381861904962953,0.002710111994490158,0.003402789255062041,7.110601275551705e-05,-0.007628021950561372,-0.006119247599442625
gene-YALI1_A00271r,-0.0028101034426873737,-0.001318028897597374,0.0012354307509228506,0.0022381659916576864,0.0007520067552779251,-0.005264222650595429,0.002376556265442254,-0.0030962469320774816,-0.0020236074374122208,0.0025507426907080584,0.0012850044141426075,0.0014464150849688938,-0.0017052775068670625,-8.702254929473935e-05,0.002274476955653778,-0.000403631877033283
