gene_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
gene-YALI1_A00014g,0.0006473092097054471,-0.000554009465372008,0.004263050659826047,-0.007682139740809315,0.010656907039672796,0.002084662239229755,-0.011656303410688471,-0.013820461660389884,0.004075276321101259,-0.012961502413201558,-0.0160869706663158,-0.02212742870424617,0.008063052912052338,0.004662880221243764,-0.0019825383212357037,0.0040325499329187395,-0.015677519379863614,0.009848356710070415,0.003610414297463502,0.012684112649829151
gene-YALI1_A00019g,-0.0027512490003455004,-0.004671224037032831,0.012013807322446576,-0.007961817553438,0.027236476924072484,0.02413709395189513,-0.010531909825478449,0.0066629874423084715,-0.0055026550493001486,-0.017565562028540226,-0.02079175227990584,-0.01990519074366155,-0.0019541189938300217,-0.0036239407816947,-0.014192005694272692,0.0015243576324382496,-0.022063433213345234,-0.008577869675985929,0.010955914489461415,0.003033322600346371
gene-YALI1_A00032g,0.019790338097451007,-0.003776564976931139,-0.001963390426298722,0.012247163708788152,0.005989861833932088,0.014513186612249002,0.007218997261908819,0.006337832496175189,0.008450162569588617,-0.008046015876864961,0.0033180464339655612,-0.00346904743174245,0.011962638468816934,-0.006128831058310954,-0.0054913087271551645,-0.011521778305922617,-0.012531151399667716,-0.01010384695348371,0.010650459023547457,0.007684122910327525
gene-YALI1_A00058g,0.007006257574631674,-0.02110785819691858,-0.02492619797624484,0.08892975355315522,-0.01604624542319531,0.1456248743491011,0.009598616397912088,0.021314474903813278,0.05367736960117606,0.016877458349305326,0.03787848674484996,-0.015150026107055826,-0.022134793139329704,0.001320789878708329,-0.04803054139787409,0.04689042758644347,0.010603632748470612,-0.006460336479318979,0.0009609484172680227,0.01094945854183501
gene-YALI1_A00102g,-0.002071475354966695,0.0002944022239473757,-0.0013892151179159778,-0.01358141586070682,-0.01215866223103397,0.0017598187028947773,-0.026635024544016197,0.0013007993727803975,-0.0006859070287360259,0.004322083231452968,0.002208163447772795,0.014585493779619357,-0.0019264210276657458,0.0028452378062267854,-0.00659380140751865,0.0011006326084856235,0.02127182849478825,-0.010080543377114781,0.0017635183394687454,0.0012973176137237976
gene-YALI1_A00135g,0.026779364911513573,0.006686408556519261,-0.005281643241882111,0.007342718260433993,-0.02444956114246031,0.0039651679458811385,0.011212612228038174,0.013210948902560563,0.012704708065482332,0.005975395056264293,0.0070046131241949606,-0.014290302767804986,-0.01106837548458503,0.030866178109527825,-0.011584768523852373,-0.014066895321123912,0.00298045115708345,0.009349521789665796,0.016994243512726784,0.00047552103741714763
gene-YALI1_A00148g,-0.027765938059695978,0.015603533368824153,0.013367458223971179,-0.008876502228293021,-0.008434836660034176,0.024215593590329758,-0.0581790803486336,-0.01494955361267465,0.00675291747584003,-0.020457419987809845,-0.044808687157909935,0.09972674656041329,-0.0019103759173173041,0.0684395323483607,0.019891263328421498,0.041615907034474854,0.011814125645772078,0.0022639997019213735,0.013376433352290698,-0.011162528971201515
gene-YALI1_A00204g,-0.012223213018930049,-0.0063224468489169764,0.019027669668236404,-0.008911825617655685,-0.020532786860618667,0.007476918713943316,0.01402070406102148,-0.0009617085602783586,0.02692638364268721,0.11134015073331699,-0.0037619885882475665,0.0021375441881202593,-0.00930966368730564,0.009009199655883558,-0.014367457553785783,0.011876175334623531,0.004099227950112915,-0.03228149724617152,0.02548403742660682,0.017102076258935346
gene-YALI1_A00241g,0.0010694107823046987,-0.004791363771972068,0.007208015142525874,0.0026633935564202814,0.0071513897256932244,-0.0029233165804329257,-0.0011521304167185283,0.004921725863290664,0.009836684372565109,0.004471862539816216,-0.00831695600866694,0.008592299609904824,0.007698426319274241,0.010417809830059736,0.014168818145623492,0.006230260465779832,-0.0036467641045406667,0.00020518396120712952,0.010289246512459818,0.003062926604791785
gene-YALI1_A00252g,-0.0021356353151036297,-5.0696729915216157e-05,0.0069945520616059185,0.002169345970159075,0.01887506343685488,0.012587712782210913,0.0025280599171808946,0.006031681004928701,-0.002100346646701144,-0.00022735047247844856,-0.003343090012909714,0.003079900306093713,0.006435878518748402,-0.000107998767889605,-0.0036519807484234907,-0.010910445524043256,-0.006523050955789131,0.0036943688018008613,0.004914302212961851,0.0036373815745741433
gene-YALI1_A00271r,0.0005214334500722157,0.0012944504245992864,0.0002511419362063707,-0.004333776244762289,-0.0018469128711595235,-0.0009904241328158425,0.0019291186068481109,0.004528430137790495,0.0005536007384507682,0.0002805706643689585,0.002351399869856803,-0.0032803105288103183,0.002443525140870722,-0.0008416723224549902,-0.0005822701130222148,0.0032099763638787603,0.0033613831267463937,-0.00370676579558945,0.002963493071677058,-0.00023785883752647788
gene-YALI1_A00309g,-0.0033880577304486402,-0.0041013253465819,-0.010784190581776962,-0.011896527139262092,-0.008213020325596183,0.0027051377526868827,-0.011923890509713177,-0.003170557022443805,-0.002932561931060641,0.002911163874824541,0.006237275423293964,0.011557954853376634,-0.007948262719423725,0.008127064898388466,-0.007949707501055033,-0.00403804400947995,0.012739705613820634,-0.0008938911837527789,0.0015046770135992698,0.0049196651053200514
