gene_id,0,1,2,3,4
gene-YALI1_A00014g,-0.003020935576576132,0.0027172255990094776,0.0030059447332621793,-0.013265226935201156,0.0030331250967698237
gene-YALI1_A00019g,0.0006198912414651435,-0.01003029313624255,0.004649884241662203,-0.014062533697239369,-0.006894647254864065
gene-YALI1_A00032g,-0.008478177675481275,0.007888878407242885,0.013802129286557942,-0.007498869021256048,0.009017951293842554
gene-YALI1_A00058g,-0.01018242335260513,0.07657156826203176,-0.008726871907425774,-0.005628460357580342,0.00843062848186315
gene-YALI1_A00102g,0.014267944768013551,0.00041014247924790395,-0.03166746724702968,-0.00035436952283398796,-0.0069954958542645445
gene-YALI1_A00135g,-0.01258431745193079,0.006815480443565508,0.001269435715186735,0.01444656427205098,0.01098948508851476
gene-YALI1_A00148g,0.08854077201347035,0.055401779826593896,-0.02936670098928611,-0.0016076385574743093,-0.027426933653529526
gene-YALI1_A00204g,0.05983588675183634,-0.007132698386759098,0.0009178817444757563,0.04925913640888362,0.008076670397319501
gene-YALI1_A00241g,0.013770683569431839,0.014887496513011834,0.005536616701269197,0.0073410815954703616,0.0029297189699741765
gene-YALI1_A00252g,0.005760256044172755,0.003098702946215974,0.0037401289449752496,-0.005714520340285152,0.004825686785884544
gene-YALI1_A00271r,-0.0007214960626720243,-0.0022896325837571453,-0.0002713877576421121,-0.00046539491968199007,0.0019699036635719594
gene-YALI1_A00309g,0.006475416070350263,-0.0019418966170186346,-0.021447879300333875,0.001308455882607988,-0.011212377552990226
gene-YALI1_A00325g,-0.0006689478036994275,0.012916601747573872,-0.014086525116877227,-0.0006961619237059826,-0.0072231152875722356
gene-YALI1_A00375g,-0.004309389877469158,0.0063976692287400876,-0.008372171726013634,-0.011122451025114185,0.008551683439106308
gene-YALI1_A00406g,0.015805389762223024,0.00397013337940384,-0.02808426978173238,0.0013232301582958704,-0.008189882706239828
gene-YALI1_A00447g,-0.00460293142436647,0.0184601835665828,0.021051664062042,-0.008285746249157589,0.0023742895758152595
gene-YALI1_A00468g,-0.0011569894051398073,0.03526510712626108,-0.00015063361252512525,0.01223649216785297,-0.010428603864292323
gene-YALI1_A00504g,0.011577703965854322,-0.008808616943943838,0.008101450020850767,-0.008346409197663442,-0.01498054634540713
